Código;Nome;Fonte;Serviço;Periodicidade;Unidade;Base;Início;Fim;Descontinuação;item_fgv;Cod_Estagio;Estagio;Cod_grupo;Grupo;Cod_subgrupo;Subgrupo;Cod_item;Item ;Cod_subitem;Subitem;Cod_elementar;Elementar
1004848;INCC por estágios - 10 - Material de Madeira;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010102;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;0;0
1004849;INCC por estágios - 10 - Material à base de minerais não metálicos;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010103;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10002;MATERIAL À BASE DE MINERAIS NÃO METÁLICOS;0;0
1004851;INCC por estágios - 10 - Instalação Hidráulica;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010201;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;10010;INSTALAÇÃO HIDRÁULICA;0;0
1004852;INCC por estágios - 10 - Instalação Elétrica;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010202;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;10011;INSTALAÇÃO ELÉTRICA;0;0
1004853;INCC por estágios - 10 - Revestimentos, Louças e Pisos;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010301;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10021;REVESTIMENTOS, LOUÇAS E PISOS;0;0
1004854;INCC por estágios - 10 - Esquadrias e Ferragens;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010302;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10022;ESQUADRIAS E FERRAGENS ;0;0
1004855;INCC por estágios - 10 - Material para Pintura;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010304;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;0;0
1004856;INCC por estágios - 10 - Madeira para Acabamento;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;100010305;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10024;MADEIRA PARA ACABAMENTO;0;0
1004858;INCC por estágios - 10 - Aluguéis e Taxas;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;1000201;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1010;ALUGUÉIS  E TAXAS;1010;ALUGUÉIS  E TAXAS;0;0
1004859;INCC por estágios - 10 - Serviços Pessoais;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;1000202;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1011;SERVIÇOS PESSOAIS;1011;SERVIÇOS PESSOAIS;0;0
1004860;INCC por estágios - 10 - Auxiliar;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;2000101;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;0;0
1004861;INCC por estágios - 10 - Técnico;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;2000102;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;111;TÉCNICO;111;TÉCNICO;111;TÉCNICO;0;0
1004862;INCC por estágios - 10 - Especializado;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/jun;jun/96;abr/15;NA;2000103;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;112;ESPECIALIZADO;112;ESPECIALIZADO;112;ESPECIALIZADO;0;0
1004864;INCC por estágios - M - Todos os Itens;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/ago;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1004865;INCC por estágios - M - Materiais e Equipamentos;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1004866;INCC por estágios - M - Materiais para Estrutura;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1004867;INCC por estágios - M - Material Metálico;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;0;0
1004868;INCC por estágios - M - Material de Madeira;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010102;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;0;0
1004869;INCC por estágios - M -  Material à base de minerais não metálicos;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010103;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10002;MATERIAL À BASE DE MINERAIS NÃO METÁLICOS;0;0
1004871;INCC por estágios - M - Materiais para Instalação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000102;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;0;0;0;0
1004872;INCC por estágios - M - Instalação Hidráulica;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010201;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;10010;INSTALAÇÃO HIDRÁULICA;0;0
1004873;INCC por estágios - M - Instalação Elétrica;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010202;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;10011;INSTALAÇÃO ELÉTRICA;0;0
1004874;INCC por estágios - M - Materiais para Acabamento;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000103;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;1002;MATERIAIS PARA ACABAMENTO;0;0
1004875;INCC por estágios - M - Revestimentos, Louças e Pisos;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010301;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10021;REVESTIMENTOS, LOUÇAS E PISOS;0;0
1004876;INCC por estágios - M - Esquadrias e Ferragens;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010302;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10022;ESQUADRIAS E FERRAGENS ;0;0
1004877;INCC por estágios - M - Material para Pintura;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010304;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;0;0
1004878;INCC por estágios - M - Madeira para Acabamento;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010305;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10024;MADEIRA PARA ACABAMENTO;0;0
1004880;INCC por estágios - M - Serviços;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;10002;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;0;0;0;0;0;0
1004881;INCC por estágios - M - Aluguéis e Taxas;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000201;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1010;ALUGUÉIS  E TAXAS;1010;ALUGUÉIS  E TAXAS;0;0
1004882;INCC por estágios - M - Serviços Pessoais;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000202;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1011;SERVIÇOS PESSOAIS;1011;SERVIÇOS PESSOAIS;0;0
1004883;INCC por estágios - M - Mão de Obra;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/ago;jun/96;mar/15;NA;200;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;0;0;0;0;0;0;0;0
1004884;INCC por estágios - M - Auxiliar;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;2000101;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;0;0
1004885;INCC por estágios - M - Técnico;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;2000102;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;111;TÉCNICO;111;TÉCNICO;111;TÉCNICO;0;0
1004886;INCC por estágios - M - Especializado;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/jun;jun/96;mar/15;NA;2000103;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;112;ESPECIALIZADO;112;ESPECIALIZADO;112;ESPECIALIZADO;0;0
1004888;INCC por estágios - DI - Todos os Itens;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/ago;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1004889;INCC por estágios - DI - Materiais e Equipamentos;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1004890;INCC por estágios - DI - Serviços;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;10002;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;0;0;0;0;0;0
1004894;INCC por estágios - DI - Mão de Obra;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/ago;jun/96;mar/15;NA;200;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;0;0;0;0;0;0;0;0
1004896;INCC por estágios - DI - Materiais para Estrutura;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1004897;INCC por estágios - DI - Materiais para Instalação;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000102;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;0;0;0;0
1004898;INCC por estágios - DI - Materiais para Acabamento;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000103;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;1002;MATERIAIS PARA ACABAMENTO;0;0
1004899;INCC por estágios - DI - Material Metálico;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;0;0
1004900;INCC por estágios - DI - Material de Madeira;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010102;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;0;0
1004901;INCC por estágios - DI -  Material à base de minerais não metálicos;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010103;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10002;MATERIAL À BASE DE MINERAIS NÃO METÁLICOS;0;0
1004903;INCC por estágios - DI - Instalação Hidráulica;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010201;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;10010;INSTALAÇÃO HIDRÁULICA;0;0
1004904;INCC por estágios - DI - Instalação Elétrica;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010202;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1001;MATERIAIS PARA INSTALAÇÃO;10011;INSTALAÇÃO ELÉTRICA;0;0
1004905;INCC por estágios - DI - Revestimentos, Louças e Pisos;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010301;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10021;REVESTIMENTOS, LOUÇAS E PISOS;0;0
1004906;INCC por estágios - DI - Esquadrias e Ferragens;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010302;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10022;ESQUADRIAS E FERRAGENS ;0;0
1004907;INCC por estágios - DI - Material para Pintura;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010304;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;0;0
1004909;INCC por estágios - DI - Madeira para Acabamento;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;100010305;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10024;MADEIRA PARA ACABAMENTO;0;0
1004910;INCC por estágios - DI - Aluguéis e Taxas;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000201;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1010;ALUGUÉIS  E TAXAS;1010;ALUGUÉIS  E TAXAS;0;0
1004911;INCC por estágios - DI - Serviços Pessoais;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;1000202;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1011;SERVIÇOS PESSOAIS;1011;SERVIÇOS PESSOAIS;0;0
1004912;INCC por estágios - DI - Auxiliar;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;2000101;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;0;0
1004913;INCC por estágios - DI - Técnico;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;2000102;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;111;TÉCNICO;111;TÉCNICO;111;TÉCNICO;0;0
1004914;INCC por estágios - DI - Especializado;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/jun;jun/96;mar/15;NA;2000103;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;112;ESPECIALIZADO;112;ESPECIALIZADO;112;ESPECIALIZADO;0;0
1006970;INCC por estágios - 10 - Materiais, Equipamentos e Serviços;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/ago;jun/96;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1006971;INCC por estágios - M - Materiais, Equipamentos e Serviços;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;01/ago;jun/96;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1006972;INCC por estágios - DI - Materiais, Equipamentos e Serviços;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/ago;jun/96;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1006985;INCC por estágios - 10 - Produtos Químicos;Índices de Preço da Construção Civil;INCC/E-10;Mensal;INDICE;01/fev;mar/09;abr/15;NA;100010300;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10020;PRODUTOS QUÍMICOS;0;0
1006987;INCC por estágios - DI - Produtos Químicos;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/fev;mar/09;mar/15;NA;100010300;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10020;PRODUTOS QUÍMICOS;0;0
1006990;INCC por estágios - DI - Pedras Ornamentais para Construção;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/fev;mar/09;mar/15;NA;100010307;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;0;0
1006993;INCC por estágios - DI - Equipamentos para Transporte de Pessoas;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/fev;mar/09;mar/15;NA;1000104;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1003;EQUIPAMENTOS;10030;EQUIPAMENTOS PARA TRANSPORTE DE PESSOAS;0;0
1006996;INCC por estágios - DI - Serviços Técnicos;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;INDICE;01/fev;mar/09;mar/15;NA;1000203;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;101;SERVIÇOS;1012;SERVIÇOS TÉCNICOS;1012;SERVIÇOS TÉCNICOS;0;0
1210364;ICC/RJ-10 Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/RJ-10;Mensal;PERCENT;;fev/96;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210367;ICC/RJ-DI Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/RJ-DI;Mensal;PERCENT;;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210370;ICC/RJ-M Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210373;ICC/RJ-M  1.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210376;ICC/RJ-M  2.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210424;ICC/SP-10 Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/SP-10;Mensal;PERCENT;;jun/96;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210427;ICC/SP-DI Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/SP-DI;Mensal;PERCENT;;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210430;ICC/SP-M Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210433;ICC/SP-M  1.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;fev/98;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210436;ICC/SP-M  2.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;fev/98;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210613;ICC/RJ-EP-10 Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210616;ICC/RJ-EP-DI Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210619;ICC/RJ-EP-M Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210622;ICC/RJ-EP-M  1.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210625;ICC/RJ-EP-M  2.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210667;ICC/SP-EP-10 Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210670;ICC/SP-EP-DI Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210673;ICC/SP-EP-M Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210676;ICC/SP-EP-M  1.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210679;ICC/SP-EP-M  2.o dec. - Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1210682;INCC-10 Incc - Todos os Itens - Variação;Índices de Preço da Construção Civil;INCC-10;Mensal;PERCENT;;jun/96;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
